83	16.471417	-70.860746	7.026496	285.943327	-650.630958	3.715321	35.070219	0.268606	TRAIN	PRE
84	16.301470	-70.998821	6.952626	284.270729	-652.040273	3.670369	34.615328	0.264589	TRAIN	PRE
85	16.130093	-71.124607	6.878294	282.445836	-653.163153	3.624086	34.160000	0.260587	TRAIN	PRE
86	15.957642	-71.238756	6.803613	280.523299	-654.009867	3.576245	33.704953	0.256431	TRAIN	PRE
87	15.784383	-71.341882	6.728690	278.573080	-654.599492	3.527611	33.250658	0.252134	TRAIN	PRE
88	15.610560	-71.434560	6.653623	276.627265	-654.953558	3.478570	32.797562	0.247731	TRAIN	PRE
89	15.436406	-71.517244	6.578591	274.714876	-655.095249	3.429990	32.346083	0.243243	TRAIN	PRE
90	15.262331	-71.590412	6.503732	272.922794	-655.058996	3.386303	31.896622	0.238782	TRAIN	PRE
91	15.088658	-71.654480	6.429206	271.241619	-654.874697	3.343963	31.449784	0.234723	TRAIN	PRE
92	14.915758	-71.709935	6.355098	269.659354	-654.567587	3.300639	31.006496	0.230811	TRAIN	PRE
93	14.743826	-71.757284	6.288463	268.177710	-654.160970	3.256401	30.567187	0.226838	TRAIN	PRE
94	14.589234	-71.798985	6.225321	266.796070	-653.672665	3.214484	30.154473	0.222810	TRAIN	PRE
95	14.442744	-71.836288	6.162303	265.527410	-653.123849	3.173483	29.750978	0.219011	TRAIN	PRE
96	14.296542	-71.869310	6.099471	264.367580	-652.534564	3.132180	29.350602	0.215315	TRAIN	PRE
97	14.150772	-71.898129	6.036931	263.304741	-651.921595	3.090563	28.953676	0.211615	TRAIN	PRE
98	14.005679	-71.922805	5.977009	262.324620	-651.298393	3.048640	28.560862	0.207914	TRAIN	PRE
99	13.866661	-71.943985	5.922583	261.415413	-650.673413	3.006526	28.191126	0.204213	TRAIN	PRE
100	13.740392	-71.962928	5.868254	260.591015	-650.053092	2.964435	27.868057	0.200525	TRAIN	PRE
101	13.614350	-71.979588	5.820867	259.890084	-649.453370	2.925547	27.547084	0.196875	TRAIN	PRE
102	13.504412	-71.995337	5.784624	259.281152	-648.877723	2.889792	27.283271	0.193535	TRAIN	PRE
103	13.420327	-72.012454	5.752340	258.799081	-648.327803	2.854405	27.112759	0.190504	TRAIN	PRE
104	13.345428	-72.031523	5.719246	258.474600	-647.816560	2.819364	26.974058	0.187550	TRAIN	PRE
105	13.268650	-72.052043	5.685431	258.272584	-647.356800	2.787268	26.831112	0.184672	TRAIN	PRE
106	13.190200	-72.073478	5.651011	258.151375	-646.954460	2.757321	26.684451	0.182247	TRAIN	PRE
107	13.110344	-72.095383	5.616077	258.065165	-646.608580	2.732294	26.534775	0.180164	TRAIN	PRE
108	13.029299	-72.117216	5.580741	257.980383	-646.313547	2.709032	26.382646	0.178822	TRAIN	PRE
109	12.947319	-72.138618	5.545081	257.851455	-646.057539	2.685342	26.228746	0.177767	TRAIN	PRE
110	12.864588	-72.159402	5.509131	257.676740	-645.829726	2.661253	26.073563	0.176683	TRAIN	PRE
111	12.781185	-72.179404	5.472921	257.458115	-645.620705	2.636792	25.917275	0.175572	TRAIN	PRE
1	0.000000	-49.500001	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
2	0.000000	-49.500001	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
3	0.000000	-49.494727	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
4	0.000000	-49.471207	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
5	0.000000	-49.415096	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
6	0.000000	-49.315582	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
7	0.000000	-49.164341	0.043077	0.000000	-70.289998	0.000000	0.000000	0.000000	NON	PRE
8	0.099939	-48.979369	0.189763	0.000000	-70.285855	0.000000	0.004103	0.000000	NON	PRE
9	0.435828	-48.830686	0.364373	0.000000	-70.267941	0.000000	0.017964	0.000000	NON	PRE
10	0.818750	-48.723603	0.576936	0.000000	-70.234874	0.018483	0.034047	0.000000	NON	PRE
11	1.294331	-48.665496	0.774007	0.006096	-70.185819	0.064397	0.053859	0.000525	NON	PRE
12	1.737725	-48.609433	0.944309	0.051479	-70.135004	0.126766	0.072287	0.001770	NON	PRE
13	2.121907	-48.489774	1.086289	0.182521	-70.110597	0.198417	0.088237	0.003474	NON	PRE
14	2.442692	-48.230931	1.255122	0.438903	-70.150974	0.281245	0.101547	0.005436	NON	PRE
15	2.827642	-47.911786	1.641638	0.846722	-70.108355	0.367998	0.444148	0.007713	NON	PRE
16	3.719143	-47.792458	2.023323	1.417037	-69.268771	0.455577	1.875071	0.010099	NON	PRE
17	4.600701	-47.814866	2.410286	2.143143	-67.449111	0.831625	3.531254	0.012510	NON	PRE
18	5.495562	-47.965375	2.688550	3.295413	-64.830345	2.521943	5.305627	0.047677	NON	PRE
19	6.139137	-48.022740	2.927002	10.541643	-64.960385	3.938501	6.621114	0.237244	NON	PRE
20	6.691113	-47.968284	3.252218	22.828209	-68.998407	4.323379	7.893880	0.390829	NON	PRE
21	7.445047	-48.053358	3.547650	29.155444	-73.966163	4.755079	10.012316	0.419282	NON	PRE
22	8.130466	-48.246286	3.791357	37.765418	-80.571873	5.056258	12.070079	0.455446	NON	PRE
23	8.696397	-48.502034	3.985246	46.646928	-88.762003	5.308828	13.901171	0.477346	NON	PRE
24	9.147203	-48.750454	4.114705	57.329659	-98.976343	5.425095	15.415938	0.496941	NON	PRE
25	9.448933	-48.900397	4.215274	68.716861	-111.301972	5.395222	16.538747	0.500908	NON	PRE
26	9.683996	-48.897169	4.362594	79.468277	-125.329180	5.248746	17.521310	0.489474	NON	PRE
27	10.027840	-48.878886	4.642182	89.752283	-140.552043	5.113230	18.903573	0.468236	NON	PRE
28	10.678833	-49.036721	4.876625	100.737242	-156.749456	5.027889	20.994895	0.451715	NON	PRE
29	11.225354	-49.309450	5.104906	112.282287	-173.944976	4.965001	22.777349	0.443282	NON	PRE
30	11.757812	-49.681891	5.219651	122.986656	-191.722086	4.968160	24.468137	0.435349	NON	PRE
31	12.027085	-50.009655	5.294920	132.955005	-209.893989	4.921913	25.504461	0.432082	NON	PRE
32	12.204967	-50.212533	5.379807	141.789572	-228.083241	4.861041	26.385096	0.423627	NON	PRE
33	12.405345	-50.348509	5.519066	150.507276	-246.122727	4.795883	27.495558	0.413281	NON	PRE
34	12.732028	-50.507810	5.727040	159.505863	-263.908328	4.712682	29.107669	0.404501	NON	PRE
35	13.218278	-50.762243	5.934783	168.919043	-281.425817	4.609218	31.081350	0.395243	NON	PRE
36	13.704129	-51.099845	6.078705	178.634627	-298.735577	4.483201	33.003580	0.384861	NON	PRE
37	14.042041	-51.415355	6.145920	188.361409	-315.926829	4.377021	34.435924	0.372488	NON	PRE
38	14.202107	-51.548277	6.196160	197.951381	-333.058108	4.311301	35.328255	0.362012	NON	PRE
39	14.322894	-51.539979	6.384844	207.127253	-350.036915	4.268554	36.064120	0.355268	NON	PRE
40	14.764965	-51.618767	6.685958	215.638371	-366.524134	4.214512	37.649497	0.351080	NON	PRE
41	15.467961	-51.946256	6.896960	223.560759	-382.297144	4.154732	39.784956	0.345827	NON	PRE
42	15.961975	-52.403957	7.032530	231.109597	-397.454564	4.098201	41.301453	0.339760	NON	PRE
43	16.281062	-52.868845	7.081133	238.165707	-412.042557	4.046922	42.337693	0.333662	NON	PRE
44	16.398371	-53.199180	7.120690	244.705275	-426.101065	3.997147	42.869304	0.327853	NON	PRE
45	16.494624	-53.440134	7.244942	250.805792	-439.584579	3.963891	43.375691	0.322332	NON	PRE
46	16.787301	-53.732724	7.455738	256.260825	-452.313991	3.923303	44.356234	0.318298	NON	PRE
47	17.280683	-54.173440	7.667206	260.962928	-464.101906	3.887516	45.918204	0.313597	NON	PRE
48	17.775555	-54.765073	7.800403	264.845668	-474.904990	3.854754	47.402319	0.309638	NON	PRE
49	18.088762	-55.432366	7.840667	268.006605	-484.810980	3.831772	48.376087	0.306292	NON	PRE
50	18.186294	-56.082758	7.869921	270.720303	-493.974806	3.822414	48.724321	0.304244	NON	PRE
51	18.258208	-56.720850	7.916376	272.982099	-502.479871	3.827694	48.768556	0.303738	NON	PRE
52	18.365993	-57.354546	8.007645	274.817900	-510.387158	3.830004	48.600315	0.304862	NON	PRE
53	18.577736	-58.012243	8.084020	276.328189	-517.738134	3.870530	48.347605	0.305685	NON	PRE
54	18.754925	-58.692048	8.144672	277.594164	-524.593644	3.934210	48.001620	0.309824	NON	PRE
55	18.895639	-59.390862	8.186791	278.784355	-531.030037	4.019375	47.659499	0.315170	NON	PRE
56	18.993354	-60.098066	8.219396	280.011944	-537.133044	4.112380	47.329613	0.321246	NON	PRE
57	19.068998	-60.801745	8.237365	281.288697	-542.970652	4.203491	47.064952	0.327007	NON	PRE
58	19.110686	-61.493388	8.243510	282.656123	-548.621105	4.290491	46.749902	0.332155	NON	PRE
59	19.124942	-62.166602	8.242404	284.010189	-554.133861	4.372035	46.397854	0.336664	NON	PRE
60	19.122378	-62.816508	8.258586	285.254871	-559.527170	4.453811	46.037038	0.340489	NON	PRE
61	19.159920	-63.448956	8.261662	286.357103	-564.782253	4.527655	45.821853	0.344145	NON	PRE
62	19.167055	-64.058553	8.253026	287.295115	-569.905175	4.599864	45.573464	0.346971	NON	PRE
